Lake (New Mexico, United States);tgn,2479536;is:pleiades:543764
Lake (Ohio, United States);tgn,2479537;is:pleiades:543764
Leon (Spain);tgn,7002826;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Spain);tgn,7009120;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (France);tgn,7009279;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Nicaragua);tgn,1000667;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Spain);tgn,1003778;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Nicaragua);tgn,1018742;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Philippines);tgn,1084350;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (New Mexico, United States);tgn,2445541;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Leon (Ohio, United States);tgn,2445543;is:pleiades:543767,is:pleiades:682559,is:pleiades:573336
Nisa;tgn,7007914;is:pleiades:543807,is:pleiades:157894
Nisa (Portugal);tgn,1049852;is:pleiades:543807,is:pleiades:157894
Oiniadai (Greece);tgn,5004235;is:pleiades:543813
Caicus (Turkey);tgn,1121615;is:pleiades:550491
Castro (Italy);tgn,4002381;is:pleiades:550496
Khios (Greece);tgn,7011161;is:pleiades:550496
Castro (Parana, Brazil);tgn,1021130;is:pleiades:550496
Castro (Chile);tgn,1023398;is:pleiades:550496
Castro (Italy);tgn,1044091;is:pleiades:550496
Chrysa (Turkey);tgn,7002510;is:pleiades:550500
Eressos (Greece);tgn,1042007;is:pleiades:550533
Soma (Japan);tgn,1081160;is:pleiades:550577
Soma (Turkey);tgn,1086882;is:pleiades:550577
Troy (Ohio, United States);tgn,2730322;is:pleiades:550595
Ilium (Turkey);tgn,7002329;is:pleiades:550595
Troia (Italy);tgn,7004121;is:pleiades:550595,is:pleiades:536141
Lemnos (Greece);tgn,7011173;is:pleiades:550693
Lesbos (Greece);tgn,7002672;is:pleiades:550696
Lesvos (Greece);tgn,7011163;is:pleiades:550696
Lydia (Turkey);tgn,7016631;is:pleiades:550701
Manissa (Turkey);tgn,7002582;is:pleiades:550706
Magnesia (Turkey);tgn,7002583;is:pleiades:550706
Manisa (Turkey);tgn,1001410;is:pleiades:550706
Magnesia (Greece);tgn,7002751;is:pleiades:550706,is:pleiades:540923,near:pleiades:541144
Mithimna (Greece);tgn,1042121;is:pleiades:550738
Myrina (Greece);tgn,7016737;is:pleiades:550755,is:pleiades:594984
Pergamus (Turkey);tgn,7016140;is:pleiades:550812
Phocaea (Turkey);tgn,7018000;is:pleiades:550823
Foca (Bosnia and Hercegovina);tgn,1064991;is:pleiades:550823
Sardes (Turkey);tgn,7002615;is:pleiades:550867
Smyrna (Turkey);tgn,7002543;is:pleiades:550893,is:pleiades:550771
Izmir (Turkey);tgn,1001053;is:pleiades:550893,is:pleiades:550771
Menemen (Turkey);tgn,1086683;is:pleiades:550908
Dana (Cameroon);tgn,1088179;is:pleiades:554172
Halae (Greece);tgn,5004271;is:pleiades:554174
Adai (Maharashtra, India);tgn,1074355;is:pleiades:554174
Arima (Japan);tgn,1003983;is:pleiades:554193
Arima (Trinidad and Tobago);tgn,1019076;is:pleiades:554193
Arima (Japan);tgn,1121369;is:pleiades:554193
Kanai (Japan);tgn,1080426;is:pleiades:554247,is:pleiades:897779
Korone (Turkey);tgn,7016610;is:pleiades:554262
Theodosiopolis (Turkey);tgn,7017539;is:pleiades:554289,is:pleiades:874373,is:pleiades:554199
Palaia (Italy);tgn,7006302;is:pleiades:554300,is:pleiades:711257,is:pleiades:711256
Petra (Missouri, United States);tgn,2577872;is:pleiades:554309,is:pleiades:465972,is:pleiades:550816,is:pleiades:543834,is:pleiades:550817,is:pleiades:573438,is:pleiades:573439,is:pleiades:491691
Sagara (Japan);tgn,1081171;is:pleiades:554324
Cyclades (Greece);tgn,7011270;is:pleiades:560353
Vostitsa (Greece);tgn,7010715;is:pleiades:570049
Akrokorinthos (Greece);tgn,1099683;is:pleiades:570059
Kastro (Greece);tgn,7010929;is:pleiades:570059,is:pleiades:550755,is:pleiades:599484,is:pleiades:550763
Alea (Greece);tgn,1099930;is:pleiades:570062,is:pleiades:240855,is:pleiades:570707
Paralimni (Cyprus);tgn,1074265;is:pleiades:570101
Arcadia (Greece);tgn,7002735;is:pleiades:570102
Argolis (Greece);tgn,7002739;is:pleiades:570104
Argo (Sudan);tgn,1094163;is:pleiades:570106
Argos (Greece);tgn,7010720;is:pleiades:570106,is:pleiades:711220,is:pleiades:631184,is:pleiades:595699,is:pleiades:573117,is:pleiades:554192
Corinthia (Greece);tgn,7002741;is:pleiades:570180
Corinth (Greece);tgn,7010734;is:pleiades:570182
Corinto (El Salvador);tgn,1016518;is:pleiades:570182
Corinto (Nicaragua);tgn,1018721;is:pleiades:570182
Corinto (Minas Gerais, Brazil);tgn,1021232;is:pleiades:570182
Korinth (Denmark);tgn,1027974;is:pleiades:570182
Corinth (Missouri, United States);tgn,2256812;is:pleiades:570182
Cythera (Greece);tgn,7010869;is:pleiades:570186
Palaiopolis (Greece);tgn,5004239;is:pleiades:570220
Palaeopolis (Greece);tgn,7017140;is:pleiades:570220
Epidaurus (Greece);tgn,7011116;is:pleiades:570228
Gythium (Greece);tgn,7012041;is:pleiades:570268
Ioulis (Greece);tgn,1042038;is:pleiades:570314
Kalamata (Greece);tgn,7010834;is:pleiades:570323
Karistos (Greece);tgn,7010835;is:pleiades:570336
Ceos (Greece);tgn,7010867;is:pleiades:570348
Killini (Greece);tgn,1042083;is:pleiades:570390
Killini Oros (Greece);tgn,1105219;is:pleiades:570391
Kiparissia (Greece);tgn,1042084;is:pleiades:570397
Nisos Kythnos (Greece);tgn,1007580;is:pleiades:570402,is:pleiades:570403
Kithnos (Greece);tgn,1042044;is:pleiades:570402,is:pleiades:570403
Laconia (Greece);tgn,7002745;is:pleiades:570406
Lepreon (Greece);tgn,5004289;is:pleiades:570423
Lerna (Greece);tgn,7010898;is:pleiades:570424
Mantineia (Greece);tgn,7010918;is:pleiades:570459
Megaris (Greece);tgn,7017133;is:pleiades:570470
Milos (Greece);tgn,1042119;is:pleiades:570474,is:pleiades:570475
Milo (Guinea);tgn,1127168;is:pleiades:570474,is:pleiades:570475
Milo (Ohio, United States);tgn,2515823;is:pleiades:570474,is:pleiades:570475
Melos (Greece);tgn,7010922;is:pleiades:570474,is:pleiades:570475,is:pleiades:536106
Messenia (Greece);tgn,7011369;is:pleiades:570480
Mycenae (Greece);tgn,7012050;is:pleiades:570491
Mykines;tgn,1008259;is:pleiades:570491
Nauplia (Greece);tgn,7011013;is:pleiades:570501
Nemea (Greece);tgn,5001999;is:pleiades:570505,is:pleiades:570504
Olympia (Greece);tgn,7011018;is:pleiades:570531,is:pleiades:491677
Patrae (Greece);tgn,7011025;is:pleiades:570567
Kalivia (Greece);tgn,7011140;is:pleiades:570575
Kalyvia (Greece);tgn,7017124;is:pleiades:570575
Peloponnesus (Greece);tgn,7017076;is:pleiades:570577
Navarino (Greece);tgn,7011036;is:pleiades:570640
Sellasia (Greece);tgn,6005341;is:pleiades:570662
Sicyon (Greece);tgn,7011098;is:pleiades:570668
Sicyon (Greece);tgn,7011104;is:pleiades:570668
Sparta (Ohio, United States);tgn,2683425;is:pleiades:570685,is:pleiades:570406
Sparta (Greece);tgn,7011058;is:pleiades:570685,is:pleiades:570406
Lacedaemon (Greece);tgn,7011065;is:pleiades:570685,is:pleiades:570406
Esparza (Costa Rica);tgn,1016227;is:pleiades:570685,is:pleiades:570406
Piali (West Bengal, India);tgn,1128592;is:pleiades:570707
Tegea (Greece);tgn,5002004;is:pleiades:570707,is:pleiades:595004
Tiryns (Greece);tgn,7011074;is:pleiades:570740
Tiros (Minas Gerais, Brazil);tgn,1023194;is:pleiades:570759
Achaia (Greece);tgn,7002733;is:pleiades:573048,is:pleiades:981502,near:pleiades:570712,is:pleiades:60403,is:pleiades:991372,is:pleiades:30202,is:pleiades:594942
Alos (Turkey);tgn,1085964;is:pleiades:573077
Andria (Italy);tgn,7004109;is:pleiades:573090,is:pleiades:494536
Arba (Ethiopia);tgn,1089708;is:pleiades:573112
Arba (Spain);tgn,1121327;is:pleiades:573112
Arena (Italy);tgn,1043272;is:pleiades:573114
Arena (Ohio, United States);tgn,2136740;is:pleiades:573114
Asia;tgn,1000004;is:pleiades:573123,is:pleiades:915832
Elis (Greece);tgn,5001986;is:pleiades:573200,is:pleiades:570220,is:pleiades:570221
Hermoupolis (Greece);tgn,7011123;is:pleiades:573251
Langon (France);tgn,1033783;is:pleiades:573330
Melas (Turkey);tgn,7002371;is:pleiades:573364,is:pleiades:543781,is:pleiades:658531,is:pleiades:658530
Mesola (Italy);tgn,1045356;is:pleiades:573372
Neris (Lithuania);tgn,1127707;is:pleiades:573388
Neris;tgn,1131479;is:pleiades:573388
Nous (South Africa);tgn,1093448;is:pleiades:573391
Oinoe (Greece);tgn,7011055;is:pleiades:573399,is:pleiades:543814,is:pleiades:573400,is:pleiades:573401,is:pleiades:573145
Onon (Mongolia);tgn,1083190;is:pleiades:573412
Onon;tgn,1128115;is:pleiades:573412
Prosymna (Greece);tgn,5004288;is:pleiades:573485
Sela (Bangladesh);tgn,1135805;is:pleiades:573510
Soron (Uttar Pradesh, India);tgn,1077043;is:pleiades:573528
Sybaris (Italy);tgn,7004265;is:pleiades:573537,is:pleiades:452457,is:pleiades:452459
Aegina (Greece);tgn,7011087;is:pleiades:579844
Aegina (Greece);tgn,7011088;is:pleiades:579844
Ateni (Georgia);tgn,4000918;is:pleiades:579885
Athens (Greece);tgn,7001393;is:pleiades:579885
Atenas (Costa Rica);tgn,1016213;is:pleiades:579885
Eleusis (Greece);tgn,7011134;is:pleiades:579920,is:pleiades:741459,is:pleiades:730111
Eretria (Greece);tgn,7018648;is:pleiades:579925,is:pleiades:540767
Eretria (Greece);tgn,7018649;is:pleiades:579925,is:pleiades:540767
Hymettus (Greece);tgn,7010826;is:pleiades:579955,is:pleiades:579954
Imittos Oros (Greece);tgn,1105031;is:pleiades:579955,is:pleiades:579954
Kaisariani (Greece);tgn,7010833;is:pleiades:579963
Koridhallos (Greece);tgn,1042088;is:pleiades:579992,is:pleiades:579993
Mandra (Greece);tgn,1042115;is:pleiades:580020
Marathon (Greece);tgn,7010919;is:pleiades:580021
Marathon (Queensland, Australia);tgn,1097472;is:pleiades:580021
Parnis Oros (Greece);tgn,1109446;is:pleiades:580059
Piraeus (Greece);tgn,7011384;is:pleiades:580062
Phlya (Greece);tgn,7012055;is:pleiades:580076
Salamis (Greece);tgn,1042208;is:pleiades:580100,is:pleiades:580101,is:pleiades:707617
Salamina (Colombia);tgn,1023967;is:pleiades:580101
Ormos Salaminos (Greece);tgn,1113735;is:pleiades:580101
Salamis (Cyprus);tgn,7002340;is:pleiades:580101,is:pleiades:707617
Salamis (Greece);tgn,7011052;is:pleiades:580101,is:pleiades:707617
Cape Colonna (Greece);tgn,7011057;is:pleiades:580107,is:pleiades:580108,is:pleiades:590057
Tanagra (Greece);tgn,5001952;is:pleiades:580114,is:pleiades:930250
Thorikos (Greece);tgn,5004248;is:pleiades:580119
Vari (Italy);tgn,4011661;is:pleiades:580129
Vari (Greece);tgn,5004249;is:pleiades:580129
Akropolis (Greece);tgn,1099679;is:pleiades:582866
Phrygia (Turkey);tgn,7002613;is:pleiades:585947,is:pleiades:897830
Andros (Greece);tgn,7010719;is:pleiades:589693,is:pleiades:589692
Crete (Greece);tgn,7012056;is:pleiades:589748
Candia (Greece);tgn,7010879;is:pleiades:589748,is:pleiades:589802
Gortyna (Greece);tgn,7010811;is:pleiades:589796
Gortyna (Greece);tgn,7010812;is:pleiades:589796
Gorton (Ohio, United States);tgn,2356794;is:pleiades:589796
Iraklion (Greece);tgn,7002690;is:pleiades:589802
Iraklion (Greece);tgn,1136994;is:pleiades:589802
Idhi Oros (Greece);tgn,1103555;is:pleiades:589816
Pighadia (Greece);tgn,7023846;is:pleiades:589841
Kasos (Greece);tgn,1007574;is:pleiades:589845,is:pleiades:589846
Kaso (Indonesia);tgn,1125467;is:pleiades:589845,is:pleiades:589846
Kastri (Greece);tgn,6003013;is:pleiades:589851,is:pleiades:530928,is:pleiades:589852,is:pleiades:540906,is:pleiades:530925
Cnossus (Greece);tgn,7010870;is:pleiades:589872
Korykos (Turkey);tgn,5004401;is:pleiades:589880
Mallia (Greece);tgn,7010916;is:pleiades:589922
Palaiokastro (Greece);tgn,7011021;is:pleiades:589969
Palaiokastro (Greece);tgn,7011032;is:pleiades:589969
Palaiokastron (Greece);tgn,7011187;is:pleiades:589970,is:pleiades:491647
Phaestus (Greece);tgn,7010788;is:pleiades:589987
Sikinos (Greece);tgn,1042206;is:pleiades:590046,is:pleiades:590047
Siphnos (Greece);tgn,7011054;is:pleiades:590049,is:pleiades:590048
Syros (Greece);tgn,7011190;is:pleiades:590066,is:pleiades:590067
Tenos (Greece);tgn,7011191;is:pleiades:590074,is:pleiades:590073,is:pleiades:573548
Vroulia (Greece);tgn,5001971;is:pleiades:590093,is:pleiades:570662
Zagora (Morocco);tgn,1091467;is:pleiades:590097
Zagora (Croatia);tgn,1109836;is:pleiades:590097
Lipara (Italy);tgn,7008315;is:pleiades:594978,is:pleiades:462283,is:pleiades:462284
Bilaspur (Madhya Pradesh, India);tgn,1074840;is:pleiades:59748
Akrotiri (Greece);tgn,7002506;is:pleiades:599478
Akrotiri (Cyprus);tgn,1074237;is:pleiades:599478
Amorgos (Greece);tgn,7010717;is:pleiades:599484
Amorgos (Greece);tgn,1041967;is:pleiades:599484
Nisos Anafi (Greece);tgn,1006271;is:pleiades:599492,is:pleiades:599491
Andimakhia (Greece);tgn,1041968;is:pleiades:599495
Castello (Italy);tgn,4002348;is:pleiades:599535,is:pleiades:599536
Castello (Spain);tgn,7002815;is:pleiades:599535,is:pleiades:599536
Castello (Italy);tgn,7003034;is:pleiades:599535,is:pleiades:599536
Castello (Italy);tgn,7006125;is:pleiades:599535,is:pleiades:599536
Stampalia (Greece);tgn,7011347;is:pleiades:599535,is:pleiades:599536
Astypalaia (Greece);tgn,7010722;is:pleiades:599535,is:pleiades:599539,is:pleiades:599536
Belevi (Turkey);tgn,5003763;is:pleiades:599556
Caria (Turkey);tgn,7002358;is:pleiades:599564
Cnidus (Turkey);tgn,5003757;is:pleiades:599575,is:pleiades:599576
Kos (Greece);tgn,7010871;is:pleiades:599581,is:pleiades:599728
Nisos Kos (Greece);tgn,7012054;is:pleiades:599581,is:pleiades:599728
Coo (Belgium);tgn,1026375;is:pleiades:599581,is:pleiades:599728
Delos (Greece);tgn,7011273;is:pleiades:599588,is:pleiades:599587
Ephesus (Turkey);tgn,7002499;is:pleiades:599612
Euromus (Turkey);tgn,7002503;is:pleiades:599616
Halicarnassus (Turkey);tgn,7016142;is:pleiades:599636
Gulluk Korfezi (Turkey);tgn,7002779;is:pleiades:599663
Nisos Ios (Greece);tgn,7010828;is:pleiades:599673,is:pleiades:599672
Ios (Greece);tgn,1041946;is:pleiades:599673,is:pleiades:599672
Nio (Japan);tgn,1081018;is:pleiades:599673,is:pleiades:599672
Lagina (Turkey);tgn,7002370;is:pleiades:599747
Leros (Greece);tgn,7011252;is:pleiades:599763,is:pleiades:599764
Leros (Greece);tgn,1141060;is:pleiades:599763,is:pleiades:599764
Scala (Italy);tgn,4010164;is:pleiades:599772
Maeander (Turkey);tgn,1121561;is:pleiades:599777
Milet (Turkey);tgn,7002386;is:pleiades:599799
Mileto (Italy);tgn,7004257;is:pleiades:599799
Mugla (Turkey);tgn,1001438;is:pleiades:599801
Mugla (Turkey);tgn,1086700;is:pleiades:599801
Nisos Mikonos (Greece);tgn,1007946;is:pleiades:599808,is:pleiades:599807
Mikonos (Greece);tgn,1042118;is:pleiades:599808,is:pleiades:599807
Naxos (Greece);tgn,7012053;is:pleiades:599821
Naxos (Italy);tgn,7003909;is:pleiades:599821,is:pleiades:462386
Naxos (Greece);tgn,7011015;is:pleiades:599821,is:pleiades:599822
Nisyros (Greece);tgn,7011017;is:pleiades:599829,is:pleiades:599830,is:pleiades:594987
Paros (Greece);tgn,7011023;is:pleiades:599868,is:pleiades:599867
Paro (Bhutan);tgn,7014838;is:pleiades:599868,is:pleiades:599867
Paros (Greece);tgn,1042165;is:pleiades:599868,is:pleiades:599867
Paro (Bhutan);tgn,1065974;is:pleiades:599868,is:pleiades:599867
Khora (Greece);tgn,1042073;is:pleiades:599872,is:pleiades:599808,is:pleiades:550496,is:pleiades:599484,is:pleiades:599807,is:pleiades:599871,is:pleiades:599712
Patmos (Greece);tgn,5001983;is:pleiades:599872,is:pleiades:599871
Patmos (Greece);tgn,7011024;is:pleiades:599872,is:pleiades:599871
Calino (Italy);tgn,4002105;is:pleiades:599903
Kalymnos (Greece);tgn,7023834;is:pleiades:599903
Kalimnos (Greece);tgn,1042034;is:pleiades:599903
Priene (Turkey);tgn,7016803;is:pleiades:599905
Rheneia (Greece);tgn,5004151;is:pleiades:599918,is:pleiades:599919
Samos (Greece);tgn,7002673;is:pleiades:599926,is:pleiades:599925
Samo (Slovenia);tgn,7006670;is:pleiades:599926,is:pleiades:599925
Samos (Greece);tgn,7011164;is:pleiades:599926,is:pleiades:599925
Vathy (Greece);tgn,7017081;is:pleiades:599926,is:pleiades:599925
Samos (Ohio, United States);tgn,2639882;is:pleiades:599926,is:pleiades:599925
Samos (Greece);tgn,1042201;is:pleiades:599926,is:pleiades:599925
Samo (Papua New Guinea);tgn,1099573;is:pleiades:599926,is:pleiades:599925
Syme (Greece);tgn,1008845;is:pleiades:599951,is:pleiades:599950
Telos (Greece);tgn,1009325;is:pleiades:599960,is:pleiades:599961
Episkopi (Greece);tgn,7011227;is:pleiades:599960,is:pleiades:599961,is:pleiades:589777,is:pleiades:589778
Episkopi (Greece);tgn,4003670;is:pleiades:599960,is:pleiades:599961,is:pleiades:589778
Episkopi (Greece);tgn,7011226;is:pleiades:599960,is:pleiades:599961,is:pleiades:589778
Thira (Greece);tgn,1042232;is:pleiades:599973,is:pleiades:599971
Tralles (Turkey);tgn,7002359;is:pleiades:599987
Aydin (Turkey);tgn,1001117;is:pleiades:599987
Alexandria (Pakistan);tgn,6000172;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Afghanistan);tgn,7002256;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Jamaica);tgn,7018572;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria, N. H. (New Hampshire, United States);tgn,7019664;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Rio Grande do Norte, Brazil);tgn,1020553;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Romania);tgn,1050005;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (United Kingdom);tgn,1050367;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (South Africa);tgn,1092814;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Australia);tgn,1096080;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Virginia, United States);tgn,2002197;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Missouri, United States);tgn,2129062;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandria (Missouri, United States);tgn,2129063;is:pleiades:60406,is:pleiades:727070,is:pleiades:876562,is:pleiades:60410,is:pleiades:60409
Alexandropolis (Afghanistan);tgn,7002248;is:pleiades:60411
Ariana;tgn,7000235;is:pleiades:60431
Ariana (Tunisia);tgn,7018625;is:pleiades:60431
Barda (Russia);tgn,7010112;is:pleiades:60453
Barda (Azerbaijan);tgn,1052540;is:pleiades:60453
Gabai (Yobe, Nigeria);tgn,1091977;is:pleiades:60513
Nikaia (Greece);tgn,1042157;is:pleiades:60589,is:pleiades:857719,is:pleiades:511268
Panda (Mozambique);tgn,1091668;is:pleiades:60618,is:pleiades:554302
Chios (Greece);tgn,7002670;is:pleiades:606283,is:pleiades:550497,is:pleiades:550496
Chios (Greece);tgn,1042072;is:pleiades:606283,is:pleiades:550497,is:pleiades:550496
Minoa (Greece);tgn,7010928;is:pleiades:606336,is:pleiades:594982,is:pleiades:570487,is:pleiades:599868,is:pleiades:599867
Minoa (Italy);tgn,7008300;is:pleiades:606336,is:pleiades:594982,is:pleiades:599868,is:pleiades:599867
Nysa (Turkey);tgn,7002622;is:pleiades:606343,is:pleiades:599832,is:pleiades:60594
Nysa (Poland);tgn,1049304;is:pleiades:606343,is:pleiades:60594
Peplos (Greece);tgn,1042167;is:pleiades:606351
Saranga (Russia);tgn,1051558;is:pleiades:60669
Scythia;tgn,6005315;is:pleiades:60673,is:pleiades:60674,is:pleiades:60675
Sagae (Japan);tgn,1081167;is:pleiades:60676
Sena (Mozambique);tgn,7000398;is:pleiades:60678,is:pleiades:83856,is:pleiades:964140
Sena (Bolivia);tgn,1020430;is:pleiades:60678,is:pleiades:83856,is:pleiades:964140
Sena (Slovakia);tgn,1027515;is:pleiades:60678,is:pleiades:83856,is:pleiades:964140
Silai (West Bengal, India);tgn,1130017;is:pleiades:60683
Sinai (Egypt);tgn,7016814;is:pleiades:60685
Taua (Ceara, Brazil);tgn,1023158;is:pleiades:60706
Bria (Central African Republic);tgn,1088352;is:pleiades:614632
Kone;tgn,1098792;is:pleiades:614635
Hermion (Greece);tgn,5004284;is:pleiades:614669,is:pleiades:570292
Komenoi (Japan);tgn,1080604;is:pleiades:614709
Melissa (Italy);tgn,1045336;is:pleiades:614746
Mura;tgn,7012993;is:pleiades:614761
Mura (Russia);tgn,1127462;is:pleiades:614761
Apo (Michoacan, Mexico);tgn,1017013;is:pleiades:615331
Angora (Turkey);tgn,7002349;is:pleiades:619103
Pteria (Turkey);tgn,7023945;is:pleiades:619244
Gumuskent (Turkey);tgn,1086836;is:pleiades:619253
Karima (Sudan);tgn,1094319;is:pleiades:622140
Aphrodisias (Turkey);tgn,7002357;is:pleiades:625515155,is:pleiades:221986,is:pleiades:554188,is:pleiades:573101,is:pleiades:638753
Akdagmadeni (Turkey);tgn,1085936;is:pleiades:628920
Alacahan (Turkey);tgn,1085957;is:pleiades:628921
Asutka (Turkey);tgn,1085905;is:pleiades:628939
Bunyan (Turkey);tgn,1086018;is:pleiades:628945
Kale (Turkey);tgn,7016607;is:pleiades:628996
Asagi Mestikan (Turkey);tgn,1085901;is:pleiades:628996
Kale (Turkey);tgn,1086520;is:pleiades:628996
Kale (Turkey);tgn,1140808;is:pleiades:628996
Kemaliye (Turkey);tgn,1086591;is:pleiades:629005
Caesarea (Algeria);tgn,7001266;is:pleiades:629035
Caesarea Cappadociae (Turkey);tgn,7002465;is:pleiades:629035
Kayseri (Turkey);tgn,1001349;is:pleiades:629035
Caesarea (Israel);tgn,7001363;is:pleiades:629035,is:pleiades:678401
Malatya (Turkey);tgn,7002592;is:pleiades:629040
Malatia (Turkey);tgn,1086264;is:pleiades:629040
Malatiyah (Egypt);tgn,1095585;is:pleiades:629040
Felahiye (Turkey);tgn,1086280;is:pleiades:629061
Cabira (Turkey);tgn,7002621;is:pleiades:629075
Sivas (Turkey);tgn,1001511;is:pleiades:629075
Megalopolis (Greece);tgn,7010920;is:pleiades:629075,is:pleiades:321678,is:pleiades:570467
Sarikaya (Turkey);tgn,1086380;is:pleiades:629085
Sogutlu (Turkey);tgn,1086802;is:pleiades:629085
Sarikaya (Turkey);tgn,1086853;is:pleiades:629085
Tomarza (Turkey);tgn,1086938;is:pleiades:629097
Zara (Croatia);tgn,7015549;is:pleiades:629105
Zara (Turkey);tgn,1087023;is:pleiades:629105
Altintas (Turkey);tgn,1085966;is:pleiades:629106
Siva (Russia);tgn,1130073;is:pleiades:631203,is:pleiades:622175
Iassos (Turkey);tgn,7002369;is:pleiades:631211
Orsa (Belorussia);tgn,7010241;is:pleiades:631233
Orsa (Sweden);tgn,1063453;is:pleiades:631233
Orsa (Russia);tgn,1128129;is:pleiades:631233
Singa (Bangladesh);tgn,1065943;is:pleiades:631941
Singa (Sudan);tgn,1094442;is:pleiades:631941
Arykanda (Turkey);tgn,5004390;is:pleiades:638770
Caunus (Turkey);tgn,5003747;is:pleiades:638796
Colossae (Turkey);tgn,6001508;is:pleiades:638811
Megiste (Greece);tgn,7011398;is:pleiades:638988
Mira (Italy);tgn,4007247;is:pleiades:639005
Mira (Portugal);tgn,1049826;is:pleiades:639005
Mira (Colombia);tgn,1127192;is:pleiades:639005
Mira (Portugal);tgn,1127193;is:pleiades:639005
Attalia (Turkey);tgn,7002378;is:pleiades:639016
Antalya (Turkey);tgn,1001102;is:pleiades:639016
Tekirova (Turkey);tgn,7002612;is:pleiades:639051
Egridir (Turkey);tgn,1086223;is:pleiades:639072
Rhodiapolis (Turkey);tgn,5003780;is:pleiades:639078
Selimiye (Turkey);tgn,7016867;is:pleiades:639105
Selimiye (Turkey);tgn,1086871;is:pleiades:639105
Xanthus (Turkey);tgn,7002633;is:pleiades:639166,is:pleiades:639167
Kinik (Turkey);tgn,1086475;is:pleiades:639166,is:pleiades:639167
Canas (Spain);tgn,4002057;is:pleiades:642512
Canas (Costa Rica);tgn,1016217;is:pleiades:642512
Dias (Minas Gerais, Brazil);tgn,1021329;is:pleiades:642516
Antiochea Ad Sarum (Turkey);tgn,7002315;is:pleiades:648548
Adana (Turkey);tgn,1001061;is:pleiades:648548
Sarus (Turkey);tgn,1129907;is:pleiades:648548
Derekoy (Turkey);tgn,1086198;is:pleiades:648580,is:pleiades:844906
Derekoy (Turkey);tgn,1140796;is:pleiades:648580,is:pleiades:844906
Derekoy (Turkey);tgn,1140797;is:pleiades:648580,is:pleiades:844906
Beloren (Turkey);tgn,1086081;is:pleiades:648584
Beloren (Turkey);tgn,1086854;is:pleiades:648584
Sarioglan (Turkey);tgn,1140836;is:pleiades:648584
Heraclea (Italy);tgn,7008299;is:pleiades:648614,is:pleiades:151774,is:pleiades:452333,is:pleiades:511357,is:pleiades:465906
Heraclea (Turkey);tgn,7018769;is:pleiades:648614,is:pleiades:151774,is:pleiades:511357,is:pleiades:465906
Heraclea Pontica (Turkey);tgn,7002532;is:pleiades:648614,is:pleiades:511357
Derbe (Turkey);tgn,7002493;is:pleiades:648621,is:pleiades:648620
Ermenek (Turkey);tgn,1086255;is:pleiades:648635
Goloren (Turkey);tgn,1086300;is:pleiades:648636
Iconium (Turkey);tgn,7002539;is:pleiades:648647
Karaman (Turkey);tgn,7018458;is:pleiades:648693
Darende (Turkey);tgn,1086177;is:pleiades:648693
Lystra (Turkey);tgn,6003585;is:pleiades:648699
Tarsus (Turkey);tgn,7002623;is:pleiades:648789
Tyana (Turkey);tgn,7002416;is:pleiades:648801
Salon (France);tgn,1129475;is:pleiades:652370
Iskenderun (Turkey);tgn,7002326;is:pleiades:658371
Antioch (Turkey);tgn,7002351;is:pleiades:658381
Antioch (Turkey);tgn,7002354;is:pleiades:658381
Antioquia (Colombia);tgn,1000503;is:pleiades:658381
Hatay (Turkey);tgn,1001287;is:pleiades:658381
Antioquia (Colombia);tgn,1023702;is:pleiades:658381
Birecik (Turkey);tgn,1086032;is:pleiades:658385
Apamea (Syria);tgn,7002255;is:pleiades:658385,is:pleiades:897711
Payas (Turkey);tgn,1086773;is:pleiades:658394
